id,original_title,genres,cast,director,screenplay,keywords
0110438,Main Khiladi Tu Anari,"['Action', 'Comedy', 'Drama']","['Akshay Kumar', 'Saif Ali Khan', 'Shilpa Shetty Kundra', 'Raageshwari', 'Shakti Kapoor', 'Johnny Lever', 'Beena Banerjee', 'Mukesh Khanna', 'Goga Kapoor', 'Ananth Narayan Mahadevan', 'Shiva Rindani', 'Brijesh Tiwari', 'Vibhakar', 'Aashish Duggal', '']",['Sameer Malkan'],"['Sachin Bhowmick', 'Kader Khan']","['police officer', 'shakti kapoor', 'saif ali', 'mismatched pair', 'famous actor', 'ruthless gangster']"
0110449,Mammo,['Drama'],"['Farida Jalal', 'Surekha Sikri', 'Amit Phalke', 'Himani Shivpuri', 'Shri Vallabh Vyas', 'Ameya Balsekar', 'Soumya Dhan', 'Kishore Kadam', 'Sandeep Kulkarni', 'Siraj Ahmed', 'Ganesh Yadav', 'Snehal Vilankar', 'Sanjay Batra', 'Rupal Patel', '']",['Shyam Benegal'],"['Khalid Mohamed', 'Shama Zaidi', 'Javed Siddiqui']","['13 year', 'sister mehmooda', 'surprise birthday', 'nearest police', 'permanent visa', 'many friends']"
0110546,Mohra,"['Action', 'Drama', 'Thriller']","['Akshay Kumar', 'Raveena Tandon', 'Naseeruddin Shah', 'Sunil Shetty', 'Poonam Jhawer', 'Raza Murad', 'Paresh Rawal', 'Gulshan Grover', 'Sadashiv Amrapurkar', 'Sonali Singh', 'Kulbhushan Kharbanda', 'Avtar Gill', 'Priya Tendulkar', 'Kunickaa Sadanand', '']",['Rajiv Rai'],"['Shabbir Boxwala', 'Brian Garfield', 'Gail Morgan Hickman', 'Rajiv Rai', 'Naeem Sha', 'Dilip Shukla']","['inmate vishal', 'journalist roma', 'truth behind', 'surely starts', 'soon vishal', 'release slowly']"
0110584,Mr. Azaad,"['Action', 'Comedy', 'Drama']","['Anil Kapoor', 'Niki Walia', 'Ishrat Ali', 'Shakti Kapoor', '']",['Rama Rao Tatineni'],['Anees Bazmee'],"['honest havaldar', 'thus orphaned', 'killed leaving', 'girlfriend roopa', 'get suitable', 'baby boy']"
0110794,Patang,['Drama'],"['Shabana Azmi', 'Shafiq Syed', 'Om Puri', 'Rabi Ghosh', 'Mohan Agashe', 'Ashad Sinha', 'Shatrughan Sinha', '']",['Goutam Ghose'],"['Goutam Ghose', 'Ain Rasheed Khan', 'Sanjay Sahay']","['goutam ghose', '1993 indian', 'taormina film', 'small railway', '41st national', 'illegal slums']"
0110881,Paramaatma,"['Action', 'Drama', 'Fantasy']","['Mithun Chakraborty', 'Juhi Chawla', 'Amrish Puri', 'Shammi', 'Reema Lagoo', 'Harish Patel', 'Anjana Mumtaz', 'Sushmita Mukherjee', 'Raja Bundela', 'Kuldip Malik', 'Anil Rajput', 'Rajesh Puri', 'Dinesh Kaushik', 'Savarkar', '']",['Bapu'],"['Indivar', 'Jainendra Jain', 'Venkata Ramana Mullapoodi']","['caste poojary', 'caste girl', 'could even', 'bhagwan shri', 'younger brother', 'village along']"
0110942,Raja Babu,"['Action', 'Comedy', 'Drama']","['Govinda', 'Karisma Kapoor', 'Shakti Kapoor', 'Aruna Irani', 'Gulshan Grover', 'Prem Chopra', 'Kader Khan', '']",['David Dhawan'],"['Anees Bazmee', 'Bhagyaraj']","['typical country', 'typical bollywoodesque', 'movies takes', 'wealthy village', 'poor orphan', 'hero boy']"
0111067,Sangdil Sanam,"['Drama', 'Romance']","['Anand Balraj', 'Beena Banerjee', 'Kishore Anand Bhanushali', 'Sharokh Bharucha', 'Salim Khan Ding-Dong', 'Avtar Gill', 'Salman Khan', 'Shubha Khote', 'Manisha Koirala', 'Kiran Kumar', 'Reema Lagoo', 'Raza Murad', 'Alok Nath', 'Shashi Puri', '']",['Shomu Mukherjee'],"['Anwar Khan', 'Tanveer Khan', 'Shomu Mukherjee']","['bank manager', 'man shankar', 'stubborn spoil', 'stealing huge', 'long jail', 'wedding kailash']"
0111068,Sangharsh,"['Action', 'Drama', 'Thriller']","['Preity Zinta', 'Akshay Kumar', 'Ashutosh Rana', 'Vishwajeet Pradhan', 'Aman Verma', 'Madan Jain', 'Alia Bhatt', 'Amarjeet Jha', 'Ninad Kamat', 'Abhay Chopra', 'S.M. Zaheer', 'Arif Zakaria', 'Yash Tonk', 'Brij Bhushan Sahni', '']",['Tanuja Chandra'],"['Mahesh Bhatt', 'Girish Dhamija', 'Thomas Harris']","['cbi officer', 'jail convict', 'bring lajja', 'serious problems', 'religious fanatic', 'public personalities']"
0111303,Stunttman,"['Action', 'Drama', 'Romance']","['Avtar Singh Ahluwalia', 'Tinnu Anand', 'Ami Asthana', 'Bose Babu', 'Zeba Bakhtiar', 'Girish Batra', 'Rita Bhaduri', 'Brownie', 'Sameer Chitre', 'Sanjeev Chitre', 'Jack Gaud', 'Ramesh Guchia', 'Shakti Kapoor', 'Mehmood Khan', '']",['Deepak Balraj Vij'],"['Imtiaz Hussain', 'Salim Hyder', 'Sameer', 'Deepak Balraj Vij']","['respective lives', 'may never', 'marriage takes', 'wealthy reena', 'reena adamantly', 'based bajrang']"
0111308,Suhaag,"['Action', 'Comedy', 'Drama']","['Ajay Devgn', 'Akshay Kumar', 'Karisma Kapoor', 'Nagma', 'Aruna Irani', 'Dalip Tahil', 'Tiku Talsania', 'Romesh Sharma', 'Adi Irani', 'Suresh Oberoi', 'Gufi Paintal', 'Jack Gaud', 'Brij Gopal', 'Suresh Bhagwat', '']",['Kuku Kohli'],"['Honey Irani', 'Tanveer Khan']","['hospital owner', 'maternal uncle', 'widowed mom', 'still alive', '2nd april', 'ajay goes']"
0111384,Teesra Kaun?,"['Comedy', 'Thriller']","['Mithun Chakraborty', 'Chunky Pandey', 'Somy Ali', 'Javed Jaffrey', 'Sadashiv Amrapurkar', 'Satish Shah', 'Rakesh Bedi', 'Tinnu Anand', 'Amol Palekar', 'Rituparna Sengupta', 'Sheeba', 'Gautami', 'Anil Dhawan', 'Beena Banerjee', '']",['Partho Ghosh'],"['Sameer', 'K.K. Singh']","['trio consume', 'passenger pankaj', 'based slackers', 'third unknown', 'meet mithun', 'stopover pankaj']"
0111537,Udhaar Ki Zindagi,['Drama'],"['Jeetendra', 'Moushumi Chatterjee', 'Kajol', 'Rohit Bhatia', 'Sujata Mehta', 'Tinnu Anand', 'Ravi Kishan', 'Shiva Rindani', 'Raghuvir Yadav', 'Anu Dhawan', 'Shantanu Chhaparia', 'Unni Mary', 'Rabia', 'Master Khurshid', '']",['K.V. Raju'],"['K.V. Raju', 'Sayed Sultan']","['several years', 'vasudev loves', 'family welcome', 'vasudev instead', 'sitaram looks', 'old wounds']"
0111625,Vijaypath,"['Action', 'Drama']","['Ajay Devgn', 'Tabu', 'Suresh Oberoi', 'Reema Lagoo', 'Gulshan Grover', 'Danny Denzongpa', 'Vikas Anand', 'Ram Mohan', '']",['Farogh Siddique'],['Talat Rekhi'],"['younger brother', 'justice saxena', 'notorious gangster', 'dilawar singh', 'rajesh saxena', 'dilawar singh']"
0111793,Yeh Dillagi,"['Comedy', 'Drama', 'Musical']","['Kajol', 'Akshay Kumar', 'Saif Ali Khan', 'Saeed Jaffrey', 'Reema Lagoo', 'Achyut Potdar', 'Neena Softa', 'Deven Verma', 'Lalit Tiwari', 'Rajesh Bhatija', 'Shanker Iyer', 'Bhupinder Sharma', 'Goldie', 'Vijay Sharma', '']",['Naresh Malhotra'],"['Sachin Bhowmick', 'Javed Siddiqui']","['super rich', 'saif ali', 'elder brother', 'vicky sees', 'saigal mansion', 'wealthy model']"
0112309,Ahankaar,['Drama'],"['Mithun Chakraborty', 'Mamta Kulkarni', 'Prem Chopra', 'Gulshan Grover', 'Aruna Irani', 'Sunila', 'Mohnish Bahl', '']",['Ashim S. Samanta'],['Rajeev Kaul'],"['kind factory', 'grateful employer', 'freak accident', 'childhood friend', 'battles parental', 'natural son']"
0112313,Akele Hum Akele Tum,"['Drama', 'Romance']","['Aamir Khan', 'Manisha Koirala', 'Master Adil', 'Deven Verma', 'Anjan Srivastav', 'Rohini Hattangadi', 'Tanvi Azmi', 'Paresh Rawal', 'Rakesh Roshan', 'Shafi Inamdar', 'Satish Shah', 'Harish Patel', 'Navneet Nishan', 'Neeraj Vora', '']",['Mansoor Khan'],"['Nasir Hussain', 'Mansoor Khan']","['obvious teething', 'meanwhile kiran', 'huge film', 'aspirant playback', 'thing like', 'case demanding']"
0112359,Andolan,"['Action', 'Comedy', 'Drama']","['Ishrat Ali', 'Somy Ali', 'Divya Bharti', 'Sanjay Dutt', 'Vikram Gokhale', 'Govinda', 'Ramesh Goyal', 'Mohan Joshi', 'Kamaldeep', 'Mamta Kulkarni', 'Ghanshyam Nayak', 'Asha Parekh', 'Achyut Potdar', 'Rami Reddy', '']",['Aziz Sejawal'],['Anees Bazmee'],"['eventually also', 'two brothers', 'time comes', 'sanjay dutt', 'practical jokes', 'mamta kulkarni']"
0112459,Barsaat,"['Action', 'Romance']","['Bobby Deol', 'Twinkle Khanna', 'Raj Babbar', 'Mukesh Khanna', 'Harish Patel', 'Anjan Srivastav', 'Bharat Kapoor', 'Ashwin Kaushal', 'Vijay Kashyap', 'Suhas Bhalekar', 'Viju Khote', 'Shehzad Khan', 'Suresh Bhagwat', 'Danny Denzongpa', '']",['Rajkumar Santoshi'],"['Shyam Gupta', 'Rajkumar Santoshi']","['wealthy father', 'fellow collegian', 'corrupt assistant', 'hand dinesh', 'tina testify', 'things goes']"
0112485,Betaaj Badshah,['Action'],"['Raaj Kumar', 'Shatrughan Sinha', 'Jay Mehta', 'Mamta Kulkarni', 'Mukesh Khanna', 'Prem Chopra', 'Gulshan Grover', 'Ajit', 'Mahesh Anand', 'Maya Alagh', 'Deepshika Nagpal', 'Neelam Mehra', 'Rakesh Bedi', 'Mukri', '']",['Iqbal Durrani'],['Iqbal Durrani'],"['fair play', 'handsome young', 'mind knowing', 'pet cheetah', 'large rural', 'years later']"
0112738,Criminal,"['Action', 'Romance', 'Thriller']","['Nagarjuna Akkineni', 'Manisha Koirala', 'Ramya Krishnan', 'Laxmikant Berde', 'Johnny Lever', 'Beena Banerjee', 'S.M. Zaheer', 'Nassar', 'Sharad Babu', 'Gulshan Grover', 'Ajit', 'Trishna', 'Shri Vallabh Vyas', 'Gurbachan Singh', '']",['Mahesh Bhatt'],"['Jay Dixit', 'Sainath']","['shweta gets', 'afford hospital', 'cannot afford', 'two women', 'becomes popular', 'ajay kumar']"
0112870,Dilwale Dulhania Le Jayenge,"['Drama', 'Romance']","['Shah Rukh Khan', 'Kajol', 'Amrish Puri', 'Farida Jalal', 'Anupam Kher', 'Parmeet Sethi', 'Mandira Bedi', 'Satish Shah', 'Himani Shivpuri', 'Pooja Ruparel', 'Achala Sachdev', 'Damyanti Puri', 'Lalit Tiwari', 'Hemlata Deepak', '']",['Aditya Chopra'],"['Aditya Chopra', 'Javed Siddiqui']","['arranged marriage', 'shah rukh', 'amrish puri', 'father baldev', 'father dharamvir', 'whole family']"
0112876,Diya Aur Toofan,"['Action', 'Crime', 'Drama']","['Mithun Chakraborty', 'Madhoo', '']",['K. Bapaiah'],['Kader Khan'],"['ground breaking', 'slain police', 'police officer', 'vijay performs', 'dead body', 'transplants']"
0112884,The Don,"['Crime', 'Drama']","['Mithun Chakraborty', 'Sonali Bendre', 'Jugal Hansraj', '']",['Farogh Siddique'],['Anand S. Vardhan'],"['nagesh vijay', 'deadly person', 'vijay though', 'man named', 'gangster father', 'beautiful anita']"
0112916,Dushmani: A Violent Love Story,"['Action', 'Drama', 'Romance']","['Sunny Deol', 'Jackie Shroff', 'Manisha Koirala', 'Deepti Naval', 'Anupam Kher', 'Raghuvir Yadav', 'Neena Gupta', 'Manohar Singh', 'Mahabir Bhullar', 'Dina Pathak', 'Varsha Usgaonkar', 'Amrit Pal', 'Tinnu Verma', 'Pradeep Singh Rawat', '']","['Karan Razdan', 'Sanjay Khanna', 'Bunty Soorma']",['Karan Razdan'],"['two gang', 'younger brother', 'settle personal', 'marry albeit', 'blood shed', 'forces suraj']"
0113185,God and Gun,['Drama'],"['Raaj Kumar', 'Jackie Shroff', 'Gautami', 'Raj Babbar', 'Madan Jain', 'Prem Chopra', 'Rakesh Bedi', 'Shiva Rindani', 'Sanjeeva', 'Naqi Ahmed', 'Shehzad Sheikh', 'Himani Shivpuri', 'Avtar Gill', 'Ananth Narayan Mahadevan', '']",['Esmayeel Shroff'],['Moin-ud-din'],"['daringly different', 'power lies', 'inside realities', 'contemporary events', 'bringsforth authentically', 'gun advocates']"
0113455,Jallaad,"['Action', 'Drama']","['Mithun Chakraborty', 'Madhoo', 'Rambha', 'Kader Khan', 'Avtar Gill', '']",['T.L.V. Prasad'],"['Manivanan', 'T.L.V. Prasad']","['obnoxious man', 'man comes', 'police inspector', 'honest police', 'prasad starts', 'inspector questioning']"
0113526,Karan Arjun,"['Action', 'Comedy', 'Fantasy']","['Rakhee Gulzar', 'Salman Khan', 'Shah Rukh Khan', 'Amrish Puri', 'Kajol', 'Mamta Kulkarni', 'Ranjeet', 'Johnny Lever', 'Arjun', 'Ashok Saraf', 'Aashif Sheikh', 'Ila Arun', 'Kishore Anand Bhanushali', 'Suresh Chatwal', '']",['Rakesh Roshan'],"['Sachin Bhowmick', 'Ravi Kapoor', 'Anwar Khan']","['seventeen years', 'two children', 'elder thakur', 'sons without', 'elder thakur', 'devastated durga']"
0113528,Kartavya,"['Action', 'Drama', 'Thriller']","['Sanjay Kapoor', 'Juhi Chawla', 'Moushumi Chatterjee', 'Aruna Irani', 'Amrish Puri', 'Om Puri', 'Asha Sachdev', 'Jagdeep', 'Saeed Jaffrey', 'Gulshan Grover', 'Alok Nath', 'Pramod Moutho', 'Mohnish Bahl', 'Aashif Sheikh', '']",['Raj Kanwar'],"['Kamlesh Pandey', 'Ranbir Pushp']","['stable young', 'parentage suddenly', 'juhi chawal', 'engagement day', 'true love', 'true past']"
0113822,Milan,"['Action', 'Crime', 'Romance']","['Jackie Shroff', 'Manisha Koirala', 'Paresh Rawal', 'Tom Alter', 'Sudha Chandran', 'Avtar Gill', 'Gulshan Grover', 'Mushtaq Khan', 'Akash Khurana', '']",['Mahesh Bhatt'],['Robin Bhatt'],"['deaf ear', 'mishaps run', 'former criminal', 'eventually raja', 'corrupt police', 'girlfriend priya']"
0113913,Naajayaz,"['Action', 'Drama']","['Naseeruddin Shah', 'Ajay Devgn', 'Juhi Chawla', 'Deepak Tijori', 'Reema Lagoo', 'Disco Shanti', 'Abha Ranjan', 'Ashish Vidyarthi', 'Abhimanyyu Abhimanyu', 'Gulshan Grover', 'Tiku Talsania', 'S.M. Zaheer', 'Shri Vallabh Vyas', 'Makrand Deshpande', '']",['Mahesh Bhatt'],['Jay Dixit'],"['jay accumulates', 'police inspector', 'sweetheart inspector', 'another police', 'aprpehending gangsters', 'raj solanki']"
0113933,Naaraaz,"['Action', 'Crime', 'Drama']","['Pooja Bhatt', 'Mithun Chakraborty', 'Atul Agnihotri', 'Sonali Bendre', '']",['Mahesh Bhatt'],"['Jay Dixit', 'Maya Govind', 'Rahat Indori', 'Dev Kohli', 'Zameer Qazmi', 'Qateel Shifai']","['local poojary', 'wealthy author', 'many deaths', 'two men', 'shortly thereafter', 'ajay falls']"
0114031,Oh Darling Yeh Hai India,['Comedy'],"['Shah Rukh Khan', 'Deepa Sahi', 'Javed Jaffrey', 'Anupam Kher', 'Amrish Puri', 'Tom Alter', 'Tinnu Anand', 'Sadashiv Amrapurkar', 'Tiku Talsania', 'Kader Khan', 'Shri Vallabh Vyas', 'Raza Murad', 'B.M. Vyas', 'Anil Nagrath', '']",['Ketan Mehta'],"['Parvati Balagopalan', 'Ketan Mehta', 'Deepa Sahi']","['undergo vigorous', 'recruits five', 'much publicised', 'biggest auction', 'selects one', 'nathuram eliminates']"
0114175,Prem,"['Action', 'Drama', 'Romance']","['Sanjay Kapoor', 'Tabu', 'Deepak Tijori', 'Dalip Tahil', 'Aruna Irani', 'Saeed Jaffrey', 'Akash Khurana', 'Beena Banerjee', 'Raju Kher', 'Amrish Puri', 'Navneet Nishan', 'Govind Namdeo', 'Sunita Dhingra', 'Chandrakant Gokhale', '']","['Delwar Jahan Jhantu', 'Satish Kaushik']","['Javed Akhtar', 'Delwar Jahan Jhantu']","['girl named', 'eligible young', 'vikram malocha', 'upon sonia', 'sonia verma', 'small community']"
0114230,Raja,"['Action', 'Drama', 'Romance']","['Sanjay Kapoor', 'Madhuri Dixit', 'Mukesh Khanna', 'Dalip Tahil', 'Rita Bhaduri', 'Mushtaq Khan', 'Adi Irani', 'Paresh Rawal', 'Satyendra Kapoor', 'Himani Shivpuri', 'Dinesh Hingoo', 'Tiku Talsania', 'Amita Nangia', 'Sudhir', '']",['Indra Kumar'],"['Rajeev Kaul', 'Tanveer Khan', 'Naushir Khatau', 'Praful Parekh']","['rana mahednra', 'rana immediately', 'however madhu', 'sanjay kapoor', 'dalip tahil', 'younger sister']"
0114231,Ram Jaane,"['Action', 'Crime', 'Drama']","['Shah Rukh Khan', 'Juhi Chawla', 'Vivek Mushran', 'Pankaj Kapur', 'Puneet Issar', 'Tinnu Anand', 'Deven Verma', 'Gulshan Grover', 'Amrit Pal', 'Arun Bali', 'G.P. Singh', 'Kishore Bhatt', 'Chandu Parkhi', 'Brownie Parasher', '']",['Rajiv Mehra'],['Vinay Shukla'],"['corrupt police', 'childhood girlfriend', 'also goes', 'goes back', 'stealing cargo', 'shortly released']"
0114232,Ram Shastra,"['Action', 'Drama']","['Jackie Shroff', 'Manisha Koirala', 'Deepti Bhatnagar', 'Aditya Pancholi', 'Anupam Kher', 'Mukesh Rishi', '']",['Sanjay Gupta'],"['Sanjay Gupta', 'Anand S. Vardhan']","['dhonga jail', '5 years', 'meanwhile ram', 'time make', 'assistant inspector', 'years pass']"
0114234,Rangeela,"['Comedy', 'Drama', 'Musical']","['Urmila Matondkar', 'Aamir Khan', 'Jackie Shroff', 'Gulshan Grover', 'Avtar Gill', 'Achyut Potdar', 'Reema Lagoo', 'Ram Mohan', 'Shammi', 'Shefali Shah', 'Rajesh Joshi', 'Suman', 'Tarun', 'Rajeev Mehta', '']",['Ram Gopal Varma'],"['H. Banerjee', 'Sanjay Chhel', 'Ram Gopal Varma', 'Neeraj Vora']","['another poor', 'like many', 'famous movie', 'dreams coming', 'middle class', 'famous one']"
0114236,Ravan Raaj: A True Story,"['Action', 'Crime', 'Thriller']","['Ishrat Ali', 'Mithun Chakraborty', 'Jack Gaud', 'Harish', 'Shakti Kapoor', 'Johnny Lever', 'Madhoo', 'Alok Nath', 'Aditya Pancholi', 'Harish Patel', 'Paresh Rawal', 'Ghanshyam Rohera', 'Tej Sapru', '']",['Rama Rao Tatineni'],"['Aadesh K. Arjun', 'Sanjeev Duggal']","['huge organ', 'many young', 'kidnapping takes', 'dr amir', 'missing women', 'many skeletons']"
0114316,Saajan Ki Baahon Mein,"['Drama', 'Family', 'Romance']","['Rishi Kapoor', 'Raveena Tandon', 'Sumeet Saigal', 'Tabu', 'Prem Chopra', 'Saeed Jaffrey', 'Deven Verma', 'Laxmikant Berde', 'Anand Balraj', 'Pran', 'Sameer', 'Rumi Jaffery', 'Navneet Nishan', 'Ramna Wadhawan', '']",['Jayprakkash Shaw'],"['Sachin Bhowmick', 'Rumi Jaffery', 'Jayprakkash Shaw']","['young women', 'childhood friend', 'beautiful sapna', 'years later', 'popular singer', 'marry someone']"
0114317,Sabse Bada Khiladi,"['Action', 'Crime', 'Thriller']","['Akshay Kumar', 'Mamta Kulkarni', 'Mohnish Bahl', 'Avtar Gill', 'Anjana Mumtaz', 'Anil Nagrath', 'Arun Bali', 'Kishore Anand Bhanushali', 'Sudhir Dalvi', 'Dina Pathak', 'Vishwajeet Pradhan', 'S. Rawat', 'Gulshan Grover', '']",['Umesh Mehra'],"['Umesh Mehra', 'Ved Prakash Sharma']","['rich businessman', 'jamna das', 'sunita must', 'jamna das', 'discovers jamna', 'never took']"
0114337,Sarhad: The Border of Crime,"['Action', 'Crime', 'Drama']","['Raj Babbar', 'Farha Naaz', 'Deepak Tijori', 'Rutika', 'Kulbhushan Kharbanda', 'Danny Denzongpa', 'Mushtaq Khan', 'Dinesh Hingoo', 'Sudhir Dalvi', 'Baby Gazala', 'Anil Dhawan', 'Ram Mohan', 'Bob Christo', 'Mac Mohan', '']",['Mahendra Shah'],"['Sutanu Gupta', 'Rumi Jaffery', 'Sameer', 'Mahendra Shah']","['dire prospects', 'kundecha would', 'pretty bank', 'husband prakash', 'around 40', 'immediately recognizes']"
0114615,Taqdeerwala,"['Action', 'Comedy', 'Fantasy']","['Venkatesh Daggubati', 'Raveena Tandon', 'Asrani', 'Laxmikant Berde', 'Satyendra Kapoor', 'Dinesh Hingoo', 'Rakesh Pandey', 'Reema Lagoo', 'Tisca Chopra', 'Shashi Kiran', 'Ghanshyam Rohera', 'Chitti Babu', 'Ashok Kumar', 'Jenny', '']",['K. Muralimohana Rao'],['S.V. Krishna Reddy'],"['one day', 'local goon', 'important book', 'lord dharma', 'huge place', 'simpleton suraj']"
0114726,Trimurti,"['Action', 'Drama']","['Jackie Shroff', 'Anil Kapoor', 'Shah Rukh Khan', 'Priya Tendulkar', 'Gautami', 'Anjali Jathar', 'Mohan Agashe', '']",['Mukul Anand'],['Karan Razdan'],"['honest police', 'notorious gangster', 'three sons', 'parted ways', 'different jobs', 'develop hatred']"
0115009,Yaraana,"['Action', 'Drama', 'Musical']","['Rishi Kapoor', 'Madhuri Dixit', 'Raj Babbar', 'Kader Khan', 'Shakti Kapoor', 'Anil Dhawan', 'Tej Sapru', 'Satish Kaul', 'Vikas Anand', 'Brij Gopal', 'Babbanlal Yadav', 'Dina Pathak', 'Sulabha Deshpande', 'Sadashiv Amrapurkar', '']",['David Dhawan'],['Reema Rakesh Nath'],"['one fateful', 'cruel man', 'whose family', 'grandfather also', 'forcibly takes', 'however lalita']"
0115019,Yeh Majhdhaar,"['Drama', 'Romance']","['Salman Khan', 'Manisha Koirala', 'Rahul Roy', 'Malvika Tiwari', 'Rajeev Verma', 'Charusheela Patvardhan', 'Rakesh Sharma', 'Mukesh Rawal', 'Chandrakant Pandya', 'Sahay', 'Master Suraj', 'Master Ravi', '']",['Esmayeel Shroff'],"['Honey Chhaya', 'Salim Khan']","['become close', 'subsequently radha', 'circumstances become', 'baby girl', 'radha getting', 'radha leave']"
0115042,Zamaana Deewana,"['Action', 'Comedy', 'Drama']","['Jeetendra', 'Shatrughan Sinha', 'Shah Rukh Khan', 'Raveena Tandon', 'Anupam Kher', 'Tinnu Anand', 'Kiran Juneja', 'Beena Banerjee', 'Aashif Sheikh', 'Neelima Azim', 'Sudhir', 'Ghanshyam Rohera', '']",['Ramesh Sippy'],"['Robin Bhatt', 'Javed Siddiqui']","['two criminal', 'acp namely', 'two families', 'spreading violent', 'suraj pratap', 'love thus']"
0115484,Agni Sakshi,"['Drama', 'Musical', 'Romance']","['Jackie Shroff', 'Nana Patekar', 'Manisha Koirala', 'Divya Dutta', 'Ravi Behl', 'Alok Nath', 'Ashalata Wabgaonkar', 'Subbiraj', 'Avtar Gill', 'Achyut Potdar', 'Brijesh Tiwari', '']",['Partho Ghosh'],"['Hriday Lani', 'Ranbir Pushp']","['millionaire bachelor', 'night vishwanath', 'attitude became', 'young man', 'marry shivangi', 'marriage takes']"
0115568,Army,"['Action', 'Drama']","['Sridevi', 'Shah Rukh Khan', 'Harish', 'Mohnish Bahl', 'Sudesh Berry', 'Ronit Roy', 'Ravi Kishan', 'Aashif Sheikh', 'Tinnu Anand', 'Ashok Saraf', 'Kanchan', 'Raymond Singh', 'Neena Softa', 'Neelam Mehra', '']",['Raam Shetty'],"['Anees Bazmee', 'Sanjeev Duggal']","['indian army', 'helps 5', 'lecherous zamindar', 'punish nagraj', 'bringing nagraj', 'wife geeta']"
0115616,Bal Bramhachari,['Drama'],"['Puru Rajkumar', 'Karisma Kapoor', 'Deepak Tijori', 'Simran', 'Tinnu Anand', 'Mukesh Khanna', 'Aashif Sheikh', 'Rajeev Verma', 'Shakti Kapoor', 'Mohan Joshi', 'Bindu', 'Ashok Saraf', 'Shiv Kumar', 'Avtar Gill', '']","['Prakash Mehra', 'Bindu Shukla']","['Ravi Kapoor', 'Anwar Khan', 'Prakash Mehra']","['pregnant wife', 'mahavir alias', 'childless thakur', 'mercilessly kill', 'new born', 'less thakur']"
0115668,Bhishma,"['Action', 'Mystery']","['Mithun Chakraborty', 'Harish', 'Anjali Jathar', 'Vani Viswanathan', 'Mukesh Rishi', 'Upasna Singh', 'Avtar Gill', 'Arun Bakshi', 'Harish Patel', 'Johnny Lever', 'Mohan Joshi', 'Kader Khan', 'Sulabha Deshpande', 'Dinesh Hingoo', '']",['Jagdish A. Sharma'],['Miraq Mirza'],"['inspector abhimanyu', '12 year', 'unconscious man', 'killing three', 'homicidal maniac', 'hospital police']"
0116024,Daraar,"['Action', 'Drama', 'Romance']","['Rishi Kapoor', 'Juhi Chawla', 'Arbaaz Khan', 'Sushma Seth', 'Sulabha Arya', 'Johnny Lever', 'Dinesh Hingoo', 'Tiku Talsania', 'Shiva Rindani', 'Amrit Patel', 'Sheela Sharma', 'Dinyar Contractor', 'Razak Khan', 'Dinyar Tirandaz', '']","['Abbas Alibhai Burmawalla', 'Mastan Alibhai Burmawalla']","['Aadesh K. Arjun', 'Sachin Bhowmick']","['priya died', 'caring husband', 'hari finds', 'servant hari', 'drowning finds', 'vikram manages']"
0116035,Dastak,"['Drama', 'Romance']","['Sushmita Sen', 'Mukul Dev', 'Sharad S. Kapoor', 'Bhavna Datta', 'Vishwajeet Pradhan', 'Tiku Talsania', 'Manoj Bajpayee', 'Sunil Dhawan', 'Daya Shankar Pandey', 'Akhil', 'Anupam Shyam', 'Randhawa', 'Abbas Ali Moghul', '']",['Mahesh Bhatt'],['Vikram Bhatt'],"['sushmita sen', 'rescue sushmita', 'mukul dev', 'mentally unstable', 'kill people', 'unparalleled obsession']"
0116153,Dushman Duniya Ka,['Drama'],"['Laila', 'Mehmood', '']","['Mehmood', 'Tabrez Hashmi']",['Aziz Quaisi'],"['driving home', 'drug peddler', 'youth tested', 'healthy young', 'one day', 'diligent young']"
0116308,Fire,"['Drama', 'Romance']","['Karishma Jhalani', 'Ramanjeet Kaur', 'Dilip Mehta', 'Javed Jaffrey', 'Nandita Das', 'Vinay Pathak', 'Kushal Rekhi', 'Shabana Azmi', 'Ranjit Chowdhry', 'Kulbhushan Kharbanda', 'Alice Poon', 'Ram Gopal Bajaj', 'Ravinder Happy', 'Devyani Saltzman', '']",['Deepa Mehta'],['Deepa Mehta'],"['still openly', 'almost every', 'emotionally empty', 'video rental', 'slowly peeled', 'sells takeout']"
